mtx,rows,cols,nnz,cusparse_0(ms),cusparse_2(ms),cusparse_3(ms),alphasparse_vector(ms),alphasparse_scalar(ms),alphasparse_merge(ms),alphasparse_lineenhance(ms),alphasparse_flat1(ms),alphasparse_flat4(ms),alphasparse_flat8(ms)
TSOPF_RS_b300_c1.mtx,14538,14538,1474325,0.020134788,0.019989878,0.02686912,0.011745306,0.264485768,0.022848,0.014080327,0.021605495,0.019616647,0.019065859
TSOPF_RS_b300_c2.mtx,28338,28338,2943887,0.035674392,0.036027284,0.04130848,0.025784163,0.266312324,0.037774,0.025067876,0.037884,0.035788667,0.034828536
TSOPF_RS_b300_c3.mtx,42138,42138,4413449,0.04812992,0.0481312,0.0546116,0.05949632,0.288765121,0.06348992,0.04405696,0.06649312,0.0626672,0.06183136
TSOPF_RS_b39_c19.mtx,38098,38098,684206,0.022452666,0.022565053,0.030027453,0.017236124,0.059888,0.023308866,0.021033143,0.026681333,0.022425667,0.022234392
TSOPF_RS_b39_c30.mtx,60098,60098,1079986,0.023192816,0.023214869,0.030560646,0.017219555,0.0569936,0.023003755,0.025312,0.02778602,0.022086928,0.021354122
TSOPF_RS_b39_c7.mtx,14098,14098,252446,0.014189899,0.014168163,0.02025406,0.007608742,0.053750077,0.014517551,0.010488082,0.014356364,0.012834286,0.013911422
TSOPF_RS_b678_c1.mtx,18696,18696,4396289,0.03832098,0.038272,0.05112928,0.05369792,0.782409578,0.065346064,0.056500687,0.068780445,0.062931394,0.06326
TSOPF_RS_b678_c2.mtx,35696,35696,8781949,0.067896,0.06778176,0.0757888,0.08348736,0.779910708,0.10513792,0.07826752,0.11405632,0.10752608,0.10423008
TSOPF_RS_b9_c6.mtx,7224,7224,54082,0.013086316,0.013079753,0.01890253,0.006193702,0.008152667,0.014417634,0.006207326,0.011190568,0.012014,0.013093333
ts-palko.mtx,22002,47235,1076903,0.01931437,0.025729049,0.02605728,0.086127039,4.264869478,0.026575698,0.117391677,0.03121393,0.026963826,0.025098667
tsyl201.mtx,20685,20685,2454957,0.034156097,0.033976229,0.038263273,0.024163299,0.165250241,0.026664258,0.022197113,0.031495299,0.033887484,0.032661183
tub1000.mtx,1000,1000,3996,0.012457796,0.012550606,0.0172451,0.006069678,0.006622681,0.013840159,0.006075284,0.010853608,0.011735183,0.012396214
tub100.mtx,100,100,396,0.011180282,0.011255756,0.01167384,0.005845105,0.00583477,0.010581586,0.006096951,0.009951624,0.009975691,0.010491873
tube1.mtx,21498,21498,897056,0.025684747,0.025695648,0.02505376,0.020168248,0.069494081,0.024798,0.017309361,0.023467355,0.02348124,0.0238108
tube2.mtx,21498,21498,897056,0.025692364,0.025491902,0.0252224,0.020072,0.069234881,0.024312774,0.017577333,0.025081684,0.024974476,0.023456444
tuma1.mtx,22967,22967,87760,0.022831484,0.022793905,0.022670869,0.013626947,0.014145333,0.023688,0.013787382,0.018853689,0.021200001,0.023506723
tuma2.mtx,12992,12992,49365,0.014681211,0.014616411,0.020473145,0.006345,0.006911333,0.015110928,0.006249237,0.011751588,0.013317224,0.015396667
tumorAntiAngiogenesis_1.mtx,205,205,1783,0.011630675,0.011614689,0.012217517,0.007113235,0.021642815,0.010986032,0.006806331,0.010645443,0.010605772,0.010948793
tumorAntiAngiogenesis_2.mtx,305,305,2699,0.012589706,0.012598638,0.017147776,0.007602003,0.029891575,0.011084417,0.007311005,0.011977058,0.011037388,0.011259438
tumorAntiAngiogenesis_3.mtx,410,410,3952,0.01238988,0.012276685,0.017097789,0.008386287,0.037961856,0.012553046,0.007840655,0.012222712,0.010817306,0.011108488
tumorAntiAngiogenesis_4.mtx,455,455,4593,0.012167435,0.012012475,0.017111594,0.008593817,0.04205447,0.013235072,0.008298448,0.012720965,0.011037734,0.011471674
tumorAntiAngiogenesis_5.mtx,460,460,4690,0.012422788,0.012364736,0.017466176,0.008755268,0.042624932,0.013267833,0.008371719,0.012962587,0.011292728,0.011587557
tumorAntiAngiogenesis_6.mtx,465,465,4795,0.012317707,0.012314512,0.017384495,0.00867761,0.042935941,0.013341736,0.008305303,0.013058883,0.011550084,0.011804167
tumorAntiAngiogenesis_7.mtx,475,475,4597,0.012507057,0.012506121,0.017416738,0.008932527,0.043441693,0.012796441,0.008302082,0.012704651,0.011145701,0.011368076
tumorAntiAngiogenesis_8.mtx,490,490,4776,0.01208016,0.012093083,0.017069884,0.008638348,0.044762271,0.013258012,0.008354909,0.012926712,0.011169944,0.011441782
turon_m.mtx,189924,189924,1690876,0.027494531,0.027378667,0.035502223,0.019479518,0.017237099,0.02696381,0.01991293,0.0257008,0.027401436,0.03122
twotone.mtx,120750,120750,1224224,0.02575136,0.025718531,0.033644283,0.021472647,0.035354505,0.025149361,0.020880495,0.026302694,0.026222,0.028072816
tx2010.mtx,914231,914231,4456272,0.06515104,0.06453248,0.07761184,0.0987024,0.07282336,0.087681919,0.11201664,0.08009184,0.089361281,0.10253312
ukerbe1_dual.mtx,1866,1866,7076,0.013299389,0.013246037,0.018286033,0.006034724,0.006947404,0.013753212,0.006190485,0.010887837,0.011955459,0.012994609
ukerbe1.mtx,5981,5981,15704,0.013605548,0.013580205,0.019166705,0.006373726,0.006768696,0.014370589,0.0060032,0.011251464,0.012771919,0.014463668
uk.mtx,4824,4824,13674,0.013878859,0.01395992,0.019365817,0.006146021,0.006144704,0.014091873,0.00590468,0.011372866,0.012415999,0.014018332
ulevimin.mtx,6590,46937,164538,0.013870367,0.013850449,0.019237551,0.080461768,2.812951977,0.014903919,0.28118175,0.016498612,0.012751192,0.013371333
us04.mtx,163,28016,297538,0.012936163,0.012898909,0.018305293,0.02424128,1.649730671,0.01403392,0.165519996,0.016205899,0.01246432,0.011903354
USAir97.mtx,332,332,4252,0.013133388,0.013043785,0.017325578,0.007216326,0.019182099,0.013111923,0.007703094,0.01142788,0.011118869,0.011669009
USpowerGrid.mtx,4941,4941,13188,0.01365192,0.013769234,0.019246079,0.007020387,0.007606809,0.014516683,0.006179705,0.01151804,0.012843874,0.014673305
usroads-48.mtx,126146,126146,323900,0.019619232,0.019798204,0.027416565,0.011250474,0.010761532,0.020045,0.016031663,0.016516042,0.01850139,0.020844082
usroads.mtx,129164,129164,330870,0.019076948,0.019056333,0.027239073,0.011225263,0.010515404,0.019787876,0.016010887,0.016429474,0.018506557,0.020897667
ut2010.mtx,115406,115406,572066,0.024421551,0.024386667,0.032127021,0.018570779,0.028408163,0.024442062,0.019959273,0.023276866,0.024481011,0.026032667
utm1700b.mtx,1700,1700,21509,0.012703668,0.012679259,0.018382543,0.006747711,0.011712,0.013660767,0.006860999,0.01136264,0.011817372,0.012680081
utm300.mtx,300,300,3155,0.012171434,0.012232072,0.017076808,0.006437508,0.009599674,0.01154559,0.006254845,0.010782067,0.010804684,0.011325089
utm3060.mtx,3060,3060,42211,0.013827232,0.013830268,0.019493878,0.007110204,0.01274253,0.014164454,0.006914087,0.011707151,0.012201333,0.01272947
utm5940.mtx,5940,5940,83842,0.01338351,0.013355876,0.019385859,0.006875958,0.012936728,0.014465616,0.006863505,0.011580735,0.011863273,0.012846694
va2010.mtx,285762,285762,1402128,0.029433937,0.029279304,0.036084747,0.030621,0.029787378,0.035065114,0.035463111,0.033652425,0.036782796,0.040589715
vanbody.mtx,47072,47072,2336898,0.031078531,0.031056653,0.04484,0.029250909,0.08254816,0.02936849,0.020976,0.030507429,0.029276768,0.029471677
venkat01.mtx,62424,62424,1717792,0.027415837,0.027418182,0.03569504,0.020164245,0.036377469,0.02565649,0.017299592,0.024199587,0.023531547,0.024201469
venkat25.mtx,62424,62424,1717792,0.027573656,0.027656727,0.03574272,0.020321959,0.036307717,0.025932408,0.017492245,0.024450309,0.023514449,0.024410392
venkat50.mtx,62424,62424,1717792,0.02671104,0.026809143,0.03529376,0.020099629,0.036225293,0.025754449,0.017450557,0.024371,0.023619265,0.024226286
venturiLevel3.mtx,4026819,4026819,16108474,0.18692,0.187396161,0.20765696,0.247634239,0.17094496,0.24153344,0.417067841,0.22971744,0.265208,0.32453376
vfem.mtx,93476,93476,1434636,0.029751273,0.029707932,0.0296615,0.02075102,0.022083667,0.028338144,0.022073732,0.028476082,0.028185469,0.029035546
vibrobox.mtx,12328,12328,342828,0.013820082,0.013776326,0.020149333,0.008826722,0.05298688,0.014917818,0.012724784,0.012987711,0.012795152,0.012986449
viscoplastic1.mtx,4326,4326,61166,0.013077225,0.013045773,0.019618937,0.006932396,0.02010906,0.01446466,0.008302147,0.011893334,0.011841979,0.012232908
viscoplastic2.mtx,32769,32769,381326,0.022172042,0.022429334,0.029322,0.014632577,0.067388801,0.02198939,0.018375918,0.020278333,0.020834667,0.021797938
viscorocks.mtx,37762,37762,1162244,0.025432667,0.025448577,0.033639747,0.018909361,0.039940202,0.024510021,0.018538775,0.024078333,0.024080825,0.024541361
vsp_barth5_1Ksep_50in_5Kout.mtx,32212,32212,203610,0.024955666,0.025109333,0.03156166,0.016919752,0.016474722,0.025069333,0.016537072,0.023039312,0.023820536,0.024242863
vsp_bcsstk30_500sep_10in_1Kout.mtx,58348,58348,4033156,0.07503776,0.07528,0.08669248,0.0683232,0.17034464,0.08478112,0.07155744,0.07307744,0.07090048,0.07044512
vsp_befref_fxm_2_4_air02.mtx,14109,14109,196448,0.015044618,0.015041959,0.021161697,0.018059102,0.358215705,0.015387755,0.147169257,0.017590626,0.013883755,0.013961796
vsp_bump2_e18_aa01_model1_crew1.mtx,56438,56438,601602,0.023457633,0.023573878,0.030991838,0.021321846,0.134622085,0.024450969,0.070874241,0.023367837,0.021821031,0.022721959
vsp_data_and_seymourl.mtx,9167,9167,111732,0.014645333,0.014586,0.020126383,0.009016163,0.043869759,0.015377306,0.014237691,0.013038185,0.012656,0.013020334
vsp_mod2_pgp2_slptsk.mtx,101364,101364,778736,0.027182545,0.027364667,0.035371253,0.041560889,0.174466241,0.029280333,0.086608322,0.029469388,0.02783296,0.031088333
vsp_model1_crew1_cr42_south31.mtx,45101,45101,379952,0.022823588,0.022941691,0.029650474,0.126204156,2.179592422,0.022100572,0.232455357,0.023610333,0.021196206,0.023155266
vsp_msc10848_300sep_100in_1Kout.mtx,21996,21996,2442056,0.045118316,0.045463209,0.0496192,0.03110334,0.233380803,0.07517152,0.051454351,0.042406698,0.038467955,0.038459586
vsp_p0291_seymourl_iiasa.mtx,10498,10498,107736,0.014654021,0.014636606,0.020567596,0.009122612,0.045454076,0.015366788,0.014361143,0.013344326,0.013798788,0.015371102
vsp_south31_slptsk.mtx,39668,39668,379828,0.022607835,0.022772884,0.030136666,0.114261116,2.090355246,0.022420123,0.224970541,0.024105237,0.021168653,0.023269938
vt2010.mtx,32580,32580,155598,0.022010333,0.022274383,0.028541024,0.014311917,0.019050886,0.022434001,0.014801155,0.019531115,0.019712344,0.021163546
wa2010.mtx,195574,195574,947432,0.025988948,0.026193,0.033348202,0.027539721,0.039055816,0.027926621,0.030238844,0.025517714,0.0275376,0.030767408
wang1.mtx,2903,2903,19093,0.013315554,0.013295507,0.018890774,0.005986333,0.007234285,0.013924244,0.005996,0.011228082,0.011852734,0.012364868
wang2.mtx,2903,2903,19093,0.013465143,0.013421389,0.01924234,0.006055411,0.007332619,0.014073534,0.00608,0.011312654,0.01198106,0.012506829
wang3.mtx,26064,26064,177168,0.021994087,0.021996255,0.02169792,0.013072667,0.0142656,0.022533447,0.013438681,0.020909714,0.020501451,0.021493558
wang4.mtx,26068,26068,177196,0.021703,0.022036301,0.021545919,0.013170666,0.014341333,0.022670334,0.013266527,0.02014,0.019553855,0.022020513
water_tank.mtx,60740,60740,2035281,0.029585778,0.029617455,0.0377648,0.026947556,0.05248192,0.02704352,0.018504081,0.025971592,0.025675102,0.025924525
wathen100.mtx,30401,30401,471601,0.022259,0.021983656,0.022910242,0.014876041,0.017665979,0.023512667,0.015783333,0.022378553,0.022676,0.022644547
wathen120.mtx,36441,36441,565761,0.021894598,0.022155667,0.029820559,0.015268289,0.017478857,0.022637,0.015838694,0.021786667,0.022194474,0.022636866
watson_1.mtx,201155,386992,1055093,0.029826286,0.029584271,0.030161391,0.026118204,0.034258667,0.027644952,0.028223,0.031095916,0.03203785,0.034944
watson_2.mtx,352013,677224,1846391,0.037177391,0.037094113,0.038200828,0.029751184,0.049634,0.032698505,0.03524352,0.033995755,0.036362343,0.04104096
watt_1.mtx,1856,1856,11360,0.012769303,0.012807511,0.018041927,0.006054956,0.007179234,0.013759007,0.006099265,0.011321467,0.011717495,0.012695184
watt_2.mtx,1856,1856,11550,0.013071023,0.01303008,0.018329217,0.007321667,0.016481917,0.013945141,0.006663,0.011990302,0.01199192,0.012540764
waveguide3D.mtx,21036,21036,303468,0.025625318,0.025679449,0.024500364,0.017491134,0.022036453,0.026306286,0.017721732,0.022287543,0.024634898,0.024156174
wave.mtx,156317,156317,2118662,0.033790261,0.033741011,0.040062222,0.024889143,0.038890449,0.033899876,0.025285608,0.032491546,0.033181388,0.035556898
wb-cs-stanford.mtx,9914,9914,36854,0.014298182,0.014275958,0.019920483,0.012987153,0.04073825,0.015118079,0.009370667,0.012905374,0.01337698,0.014838433
wb-edu.mtx,9845725,9845725,57156537,0.63812768,0.637965442,0.656828795,1.013737283,2.078200976,0.666718081,1.056704633,0.793773437,0.861144315,0.989121924
webbase-1M.mtx,1000005,1000005,3105536,0.044986483,0.047070072,0.05906432,0.288905923,1.665670923,0.072792589,0.564012138,0.0656368,0.075679999,0.09206112
web-BerkStan.mtx,685230,685230,7600595,0.07526144,0.0755408,0.08594272,0.12062368,0.243541914,0.09878272,0.11011904,0.10620064,0.11183456,0.1243584
web-Google.mtx,916428,916428,5105039,0.09567904,0.09506464,0.10905728,0.12557504,0.194999681,0.114240321,0.11918176,0.09647808,0.10611424,0.1163568
web-NotreDame.mtx,325729,325729,1497134,0.0413936,0.041348289,0.04864064,0.053306611,0.377987542,0.029526919,0.060409319,0.032004693,0.060488931,0.099379201
web-Stanford.mtx,281903,281903,2312497,0.04789978,0.047991837,0.0611376,0.048164129,0.10059776,0.0531176,0.041893726,0.047266783,0.048269714,0.051067482
well1033.mtx,1033,320,4732,0.013467055,0.013463511,0.018192478,0.006026667,0.006621363,0.013352163,0.006051031,0.011034663,0.011657139,0.01257372
well1850.mtx,1850,712,8758,0.013585635,0.0135195,0.018885501,0.006025,0.006799175,0.013389257,0.006172041,0.011146003,0.011657376,0.012658475
west0067.mtx,67,67,294,0.011455066,0.011386743,0.011712914,0.005639314,0.005893496,0.010366714,0.005871486,0.009714191,0.009681722,0.009982005
west0132.mtx,132,132,414,0.011508951,0.011326949,0.012024572,0.006269877,0.0064111,0.010387525,0.006131925,0.009856321,0.010223358,0.010700301
west0156.mtx,156,156,371,0.011526393,0.011482869,0.012166128,0.006339713,0.006206349,0.0105879,0.006049686,0.009824301,0.010279144,0.011046763
west0167.mtx,167,167,507,0.011526264,0.01147721,0.012151425,0.006261656,0.006321302,0.01031998,0.006052575,0.010020555,0.010491138,0.010982108
west0381.mtx,381,381,2157,0.012894702,0.012937045,0.017404144,0.006464655,0.008337779,0.01090876,0.006334653,0.010781065,0.011411702,0.012076287
west0479.mtx,479,479,1910,0.01235786,0.012456305,0.013041638,0.006576829,0.006938125,0.011409456,0.006218997,0.01068669,0.011702212,0.012700735
west0497.mtx,497,497,1727,0.012802977,0.012701425,0.01324087,0.006862447,0.00838496,0.011353476,0.006295751,0.011040011,0.011904967,0.012940304
west0655.mtx,655,655,2854,0.012983823,0.013059305,0.017785865,0.006095158,0.007093009,0.011511174,0.006105603,0.010864,0.011644726,0.012976797
west0989.mtx,989,989,3537,0.013554113,0.013498841,0.017916118,0.006742466,0.007422384,0.013245132,0.00618699,0.011029549,0.011869745,0.012937704
west1505.mtx,1505,1505,5445,0.013293197,0.013286856,0.018229023,0.006656988,0.007192814,0.013772276,0.006256179,0.011112086,0.011975837,0.013108242
west2021.mtx,2021,2021,7353,0.013425772,0.0134219,0.018386752,0.006961961,0.007516372,0.014150399,0.006284462,0.011345489,0.012316449,0.013403428
wheel_3_1.mtx,21,25,74,0.011241075,0.01119008,0.011301161,0.005660955,0.00585837,0.010085866,0.005907948,0.009092026,0.009044796,0.009235569
wheel_4_1.mtx,36,41,122,0.011395479,0.011346726,0.011548109,0.005917734,0.005925206,0.010370622,0.005945129,0.009246978,0.00940995,0.009377042
wheel_5_1.mtx,57,61,182,0.011377844,0.011250541,0.011596419,0.005674466,0.006005511,0.010030864,0.005896551,0.009409818,0.009767617,0.009838636
wheel_601.mtx,902103,723605,2170814,0.043718168,0.043508907,0.05799008,0.069722726,0.281830727,0.059313973,0.089558081,0.046638452,0.0534208,0.070108132
wheel_6_1.mtx,83,85,254,0.011929643,0.011875263,0.012466564,0.005953288,0.006120408,0.010189958,0.005917367,0.009623035,0.009921875,0.010470341
wheel_7_1.mtx,114,113,338,0.011678328,0.01154549,0.012194242,0.006077716,0.006369967,0.010577705,0.006064956,0.009820728,0.009818589,0.010342084
whitaker3_dual.mtx,19190,19190,57162,0.015970001,0.016011,0.022531838,0.013535667,0.014038433,0.016356621,0.014049666,0.013096851,0.014489108,0.016117333
whitaker3.mtx,9800,9800,57978,0.013993567,0.013967333,0.019916282,0.006144667,0.007421,0.014696334,0.006362667,0.011556334,0.012330667,0.013137853
wi2010.mtx,253096,253096,1209404,0.027089333,0.027157778,0.034447036,0.028205526,0.02598235,0.033838821,0.031512,0.032083957,0.034921095,0.038637
wikipedia-20051105.mtx,1634989,1634989,19753078,0.258801921,0.25877888,0.26326976,0.424713603,1.561168634,0.30870432,0.263630399,0.285630719,0.282733117,0.301032321
wikipedia-20060925.mtx,2983494,2983494,37269096,0.54528896,0.545484483,0.548379518,0.8794464,3.146660124,0.6013168,0.544408641,0.55565376,0.543117762,0.574554236
wikipedia-20061104.mtx,3148440,3148440,39383235,0.578680962,0.578490883,0.580120641,0.895705922,3.130220464,0.629531836,0.565723843,0.591093762,0.577333439,0.609573758
wikipedia-20070206.mtx,3566907,3566907,45030389,0.670413441,0.670777281,0.665830081,1.00112032,2.916249603,0.732743677,0.6626944,0.687699842,0.67420864,0.710665599
wiki-Talk.mtx,2394385,2394385,5021410,0.530275202,0.533688643,0.545142731,4.33971461,19.54293276,0.1308768,0.70774848,0.223632318,0.619454387,1.167648929
wiki-Vote.mtx,8297,8297,103689,0.014997,0.015015917,0.020422789,0.012957667,0.088476146,0.01557551,0.016800326,0.015538804,0.013795592,0.014780334
will199.mtx,199,199,701,0.01182773,0.011858744,0.012366369,0.005996322,0.006230197,0.010634263,0.006105394,0.010086476,0.010786524,0.011596265
will57.mtx,57,57,281,0.011447427,0.011422068,0.011625742,0.005765936,0.006549201,0.010292286,0.005942499,0.009738853,0.009779866,0.009748313
windscreen.mtx,22692,22692,1482390,0.029082087,0.029039448,0.02940544,0.021827032,0.114998402,0.027648,0.018469938,0.028059022,0.026654316,0.026640744
wing.mtx,62032,62032,243088,0.020909899,0.021030667,0.028554775,0.012092295,0.011841633,0.021173114,0.012941856,0.018405,0.019371102,0.021151347
wing_nodal.mtx,10937,10937,150976,0.014845031,0.014809333,0.020956122,0.008808084,0.013800163,0.015605551,0.009086667,0.014325878,0.014360083,0.01475951
wm1.mtx,207,277,2909,0.012019593,0.011873978,0.01645027,0.007300525,0.019432652,0.010919998,0.008868199,0.010690569,0.010713543,0.011107229
wm2.mtx,207,260,2942,0.011821195,0.011771437,0.016502317,0.007266727,0.01965822,0.010960823,0.008780202,0.010592641,0.010840168,0.01113797
wm3.mtx,207,260,2948,0.011523953,0.011514501,0.015787332,0.007514063,0.019562888,0.010968404,0.008862354,0.010752982,0.010871048,0.011343042
Wordnet3.mtx,82670,82670,132964,0.02549471,0.025325142,0.025531077,0.017592289,0.022760269,0.024853467,0.019005234,0.024034631,0.037578514,0.055744005
WorldCities.mtx,315,100,7518,0.012273304,0.012201921,0.016682662,0.007115915,0.018519591,0.012724365,0.007740409,0.011026937,0.010703189,0.010582204
world.mtx,34506,67147,198883,0.021437334,0.021713667,0.029061914,0.017686103,0.087629754,0.022234721,0.022057469,0.020623831,0.02025633,0.021562722
wv2010.mtx,135218,135218,662922,0.022749737,0.022866863,0.029420606,0.015636293,0.018495439,0.020386,0.017944686,0.020231704,0.021760485,0.024056123
ww_36_pmec_36.mtx,66,66,1194,0.011646735,0.011546216,0.012024896,0.006698889,0.010495365,0.010489603,0.00693094,0.010175992,0.010178551,0.010217704
