mtx,rows,cols,nnz,rocsparse_vector(ms),alphasparse_vector(ms),alphasparse_scalar(ms),alphasparse_merge(ms),alphasparse_lineenhance(ms),alphasparse_flat1(ms),alphasparse_flat4(ms),alphasparse_flat8(ms)
reorientation_5.mtx,2904,2904,35590,0.195898732,0.172920184,0.779013264,0.04012329,0.226832377,0.092449243,0.045254824,0.037320652
reorientation_6.mtx,3006,3006,37342,0.205428094,0.179352512,0.806557519,0.039516891,0.234557355,0.09214252,0.045176237,0.03725908
reorientation_7.mtx,3057,3057,37150,0.206431322,0.179665624,0.817957638,0.040555529,0.238468155,0.092803541,0.045491393,0.037494632
reorientation_8.mtx,3108,3108,37894,0.208570351,0.18419556,0.830644454,0.039605513,0.241380738,0.093090327,0.04570873,0.037509175
Reuters911.mtx,13332,13332,296076,0.178971799,0.118670756,0.85714782,0.048000821,0.226157231,0.106583802,0.059364835,0.051157274
RFdevice.mtx,74104,74104,365580,0.067780734,0.063858481,0.143311652,0.051097364,0.053160457,0.057079587,0.049577662,0.051507207
rgg010.mtx,10,10,76,0.016661186,0.014046761,0.015461296,0.025426564,0.014452791,0.020454851,0.020263965,0.020331728
rgg_n_2_15_s0.mtx,32768,32768,320480,0.03704833,0.026309329,0.044131303,0.047089894,0.023653731,0.040543455,0.042520691,0.044357842
rgg_n_2_16_s0.mtx,65536,65536,684254,0.04189345,0.035326706,0.099254648,0.066859556,0.030826626,0.050833369,0.053354436,0.056428447
rgg_n_2_17_s0.mtx,131072,131072,1457506,0.059472951,0.0541115,0.217519606,0.108078395,0.045791346,0.065468,0.069963286,0.076458691
ri2010.mtx,25181,25181,125750,0.032506601,0.023581191,0.034806013,0.043661428,0.021349881,0.035522945,0.036651443,0.038967146
rim.mtx,22560,22560,1014951,0.104232319,0.042154718,0.201864282,0.066229894,0.034423855,0.055977075,0.051884166,0.050784614
rkat7_mat5.mtx,694,738,38114,0.082749667,0.017445886,0.205134001,0.035424007,0.028283356,0.033081078,0.028344775,0.027371702
rlfddd.mtx,4050,61521,264627,0.161520235,0.02364848,0.435800145,0.041630801,0.063229002,0.052627722,0.039566801,0.037496844
rlfdual.mtx,8052,74970,282031,0.095449893,0.026335052,0.291037445,0.043688777,0.03814964,0.048489395,0.040330799,0.039296401
rlfprim.mtx,58866,62716,320591,0.037560835,0.025668769,0.054424287,0.049067703,0.029637253,0.039891623,0.044703784,0.050533708
rma10.mtx,46835,46835,2374001,0.117071616,0.070844036,0.453444809,0.115771223,0.056373888,0.078514506,0.071906235,0.07295919
road_central.mtx,14081816,14081816,33866826,2.681115967,2.404385209,3.121836453,3.684558122,2.412587063,2.598896612,2.88870681,3.295888293
roadNet-CA.mtx,1971281,1971281,5533214,0.220387163,0.219466779,0.241006101,0.43611752,0.290368122,0.21990903,0.261157065,0.359996508
roadNet-PA.mtx,1090920,1090920,3083796,0.22385997,0.221587483,0.221468592,0.26242102,0.221453467,0.227448969,0.227283949,0.226521053
roadNet-TX.mtx,1393383,1393383,3843320,0.220950675,0.219302878,0.219494879,0.314921492,0.218298118,0.219475689,0.219275602,0.266011911
road_usa.mtx,23947347,23947347,57708624,2.090429742,2.052455374,2.634416128,4.852328299,2.162957125,2.206718595,2.7964014,3.913168179
robot24c1_mat5_J.mtx,302,404,15118,0.067397197,0.017994973,0.126152588,0.034683739,0.025535998,0.035097454,0.027379547,0.026213761
robot24c1_mat5.mtx,404,302,15118,0.077410501,0.016432037,0.08296041,0.03529398,0.019769831,0.029499141,0.02649789,0.025960222
robot.mtx,120,120,870,0.019076228,0.016735275,0.022261172,0.027908767,0.016623674,0.024053415,0.024331921,0.025256191
Roget.mtx,1022,1022,5075,0.029337295,0.016339001,0.025257867,0.036028937,0.016586512,0.025794614,0.02817394,0.030627825
rosen10.mtx,2056,6152,64192,0.211002766,0.181537435,1.595763986,0.039605182,2.250968703,0.093437933,0.045654543,0.037847483
rosen1.mtx,520,1544,23794,0.0741193,0.034668909,0.408859715,0.035837252,0.059726294,0.084299957,0.040099668,0.032851051
rosen2.mtx,1032,3080,47536,0.100990551,0.055084282,0.858662765,0.03661495,0.139183393,0.090473934,0.042756641,0.034715307
rosen7.mtx,264,776,8034,0.052276779,0.034949809,0.195474453,0.035087489,0.168166785,0.054094453,0.032208534,0.028463825
rosen8.mtx,520,1544,16058,0.074764876,0.056476033,0.400134558,0.035852153,0.487921971,0.084416489,0.040121579,0.032650522
rotor1.mtx,100,100,708,0.020406399,0.017715944,0.02535862,0.027576537,0.017647499,0.024888389,0.02424533,0.025003532
rotor2.mtx,791,791,10685,0.03792672,0.01684497,0.048923769,0.035573267,0.020078529,0.027072497,0.026517694,0.027126243
route.mtx,20894,43019,206782,0.284314784,0.264306111,1.784688149,0.046211934,3.023438071,0.100651664,0.053308763,0.044990146
Rucci1.mtx,1977885,109900,7791168,0.243903396,0.23523075,0.331600226,0.584728908,0.287021657,0.22437448,0.286426758,0.382101751
rw136.mtx,136,136,479,0.016352029,0.014128543,0.014353135,0.027723918,0.014371868,0.022341939,0.023303899,0.024534535
rw496.mtx,496,496,1859,0.019602157,0.014602152,0.016015231,0.030007102,0.01469786,0.024566063,0.027397462,0.030070688
rw5151.mtx,5151,5151,20199,0.019743855,0.01470962,0.01996499,0.040066172,0.016195543,0.028863157,0.032110529,0.034554786
S10PI_n1.mtx,528,528,1317,0.019324877,0.015496032,0.016476505,0.029996584,0.014904344,0.024681409,0.029101757,0.032985198
S10PI_n.mtx,682,682,1633,0.020089684,0.015789983,0.016859733,0.030201591,0.015088656,0.024437876,0.028990653,0.033838598
s1rmq4m1.mtx,5489,5489,281111,0.091416041,0.021668844,0.137278357,0.043814701,0.021913164,0.037358564,0.036016784,0.035856772
s1rmt3m1.mtx,5489,5489,219521,0.085273144,0.020376,0.104596443,0.04183484,0.021147829,0.03467731,0.034027999,0.033906154
S20PI_n1.mtx,1028,1028,2547,0.020493304,0.015419729,0.017382581,0.032389333,0.015164821,0.025568182,0.029927912,0.03405581
S20PI_n.mtx,1182,1182,2881,0.020768155,0.016325814,0.017176056,0.032997744,0.015512808,0.025488696,0.029809359,0.034150244
s2rmq4m1.mtx,5489,5489,281111,0.090889545,0.021697771,0.137493015,0.043946635,0.02189545,0.037392714,0.036104392,0.036030361
s2rmt3m1.mtx,5489,5489,219521,0.085259218,0.020396312,0.104552629,0.041837646,0.021186903,0.034737092,0.03414129,0.033936524
s3dkq4m2.mtx,90449,90449,4820891,0.121067729,0.123932729,0.920080754,0.210290968,0.086127423,0.110967168,0.109577941,0.111085705
s3dkt3m2.mtx,90449,90449,3753461,0.115603328,0.112143472,0.704495804,0.173111316,0.074632667,0.096487918,0.093410236,0.097835695
s3rmq4m1.mtx,5489,5489,281111,0.090898141,0.021709443,0.137481449,0.043830136,0.021970125,0.037406447,0.036064162,0.035947452
s3rmt3m1.mtx,5489,5489,219521,0.085314868,0.020396025,0.104767166,0.041908576,0.021238439,0.034812151,0.034072025,0.033997204
s3rmt3m3.mtx,5357,5357,207695,0.081428136,0.020023247,0.115998519,0.041586858,0.0212054,0.03432881,0.033787614,0.033660402
S40PI_n1.mtx,2028,2028,5007,0.020866673,0.015717678,0.017483305,0.037272629,0.015819355,0.025965809,0.030322942,0.034531511
S40PI_n.mtx,2182,2182,5341,0.020635923,0.015820849,0.016919595,0.039164788,0.01589484,0.028218276,0.032677559,0.037110121
s4dkt3m2.mtx,90449,90449,3753461,0.115213611,0.112106318,0.71054909,0.173015142,0.074659953,0.096241258,0.093557035,0.0977114
S80PI_n1.mtx,4028,4028,9927,0.020140376,0.015494112,0.017218233,0.039954439,0.016338777,0.028454236,0.033150998,0.037327758
S80PI_n.mtx,4182,4182,10261,0.02052783,0.01580596,0.016877908,0.040166365,0.016133026,0.029293122,0.033654871,0.038469037
Sandi_authors.mtx,86,86,248,0.017970363,0.015378414,0.016355602,0.026982918,0.014893106,0.022266116,0.022152747,0.022973599
Sandi_sandi.mtx,314,360,613,0.021987876,0.018827938,0.020835458,0.028083839,0.016098746,0.02509775,0.027490022,0.030293296
saylr1.mtx,238,238,1128,0.019386773,0.014487542,0.015179551,0.0283499,0.014863325,0.023481899,0.025944454,0.028051677
saylr3.mtx,1000,1000,3750,0.020767742,0.015443793,0.018093173,0.035014169,0.015134943,0.024723835,0.028081999,0.030815375
saylr4.mtx,3564,3564,22316,0.025256472,0.014522146,0.020123459,0.039416872,0.016470795,0.028614163,0.030616711,0.031748696
sc2010.mtx,181908,181908,893160,0.071532098,0.057690927,0.101888861,0.102372502,0.049754342,0.066689072,0.071231524,0.080181532
sc205-2r.mtx,35213,62423,123239,0.022564352,0.017654816,0.019675949,0.043854853,0.01984605,0.033671039,0.037295565,0.040230403
scagr7-2b.mtx,9743,13847,35885,0.021560076,0.015469656,0.0199638,0.040635607,0.017089031,0.030536969,0.033870293,0.036145428
scagr7-2c.mtx,2447,3479,9005,0.021604335,0.015090678,0.019825588,0.039148089,0.016076726,0.028773461,0.031809054,0.034605866
scagr7-2r.mtx,32847,46679,120141,0.022888724,0.017814755,0.02211128,0.043737004,0.019973473,0.033889068,0.03740328,0.040164058
scfxm1-2b.mtx,19036,33047,111052,0.035696985,0.022423013,0.041906874,0.042222197,0.021650087,0.035916957,0.035626093,0.036922971
scfxm1-2r.mtx,37980,65943,221388,0.039208692,0.027028124,0.045997201,0.045018565,0.024730088,0.038266479,0.038585878,0.040594717
SciMet.mtx,3084,3084,10413,0.044712864,0.03478932,0.056072502,0.040442133,0.022311022,0.033891244,0.034161144,0.040308439
scircuit.mtx,170998,170998,958936,0.092484193,0.079485651,0.205375632,0.09569436,0.056942929,0.067389218,0.062479301,0.071836414
scrs8-2b.mtx,1820,3499,7367,0.028440502,0.015911344,0.022171227,0.03693565,0.016336768,0.026661069,0.028961976,0.031217689
scrs8-2c.mtx,1820,3499,7367,0.028433641,0.015912633,0.022147832,0.036965766,0.01634079,0.026629748,0.028641966,0.031200171
scrs8-2r.mtx,14364,27691,58439,0.028712184,0.016844543,0.0227157,0.04178209,0.017911085,0.032468411,0.034569911,0.036784337
scsd8-2b.mtx,5130,35910,112770,0.050378351,0.017411932,0.064821092,0.040400197,0.022366309,0.032506409,0.032420414,0.032427532
scsd8-2c.mtx,5130,35910,112770,0.050444188,0.017425132,0.064958499,0.040358051,0.022378925,0.032526999,0.03242611,0.032409224
scsd8-2r.mtx,8650,60550,190210,0.052931248,0.021439046,0.066190194,0.042015656,0.022828044,0.033988428,0.03423174,0.034181543
sctap1-2b.mtx,15390,33858,99454,0.032986505,0.018068961,0.030465971,0.041802887,0.018520527,0.033556415,0.035133396,0.036182636
sctap1-2c.mtx,3390,7458,21854,0.034464324,0.016830778,0.030098923,0.039943815,0.017763147,0.029840699,0.031140969,0.032023563
sctap1-2r.mtx,28830,63426,186366,0.034562745,0.020621696,0.032862387,0.044394632,0.020944822,0.035245282,0.037168411,0.038581507
sd2010.mtx,88360,88360,410722,0.041752259,0.034068013,0.055051108,0.055080192,0.031004342,0.045622801,0.049449809,0.054177767
se.mtx,32768,32768,98300,0.021206014,0.015981,0.017221066,0.040232011,0.019080569,0.033134777,0.037109463,0.040992075
Serena.mtx,1391349,1391349,64531701,1.342823416,1.64758278,13.55865239,2.324355493,1.116489078,1.123994702,1.120646678,1.161103967
seymourl.mtx,4944,6316,38493,0.030195301,0.016245642,0.028068141,0.04029919,0.017887784,0.030854134,0.033247522,0.034999968
sgpf5y6.mtx,246077,312540,831976,0.095164476,0.085617048,0.116508335,0.102048129,0.061302594,0.063514666,0.068508901,0.082141113
shallow_water1.mtx,81920,81920,327680,0.025910574,0.022682647,0.030886082,0.054722614,0.026633602,0.042902898,0.047816602,0.053616368
shallow_water2.mtx,81920,81920,327680,0.0258564,0.022707141,0.030822012,0.054235035,0.026628659,0.042724317,0.047763471,0.053460022
shar_te2-b1.mtx,17160,286,34320,0.018506885,0.014183316,0.015776199,0.041513049,0.016871647,0.030123337,0.035504887,0.040547581
shar_te2-b2.mtx,200200,17160,600600,0.03252728,0.030519427,0.033621915,0.065826475,0.04187372,0.051946084,0.061950532,0.07430934
shar_te2-b3.mtx,200200,200200,800800,0.03767,0.035462774,0.054766037,0.095544196,0.043285358,0.05620021,0.065875408,0.077746901
sherman1.mtx,1000,1000,3750,0.020773954,0.015453244,0.018087675,0.035048203,0.015103459,0.024745615,0.028312891,0.031324788
sherman2.mtx,1080,1080,23094,0.04585919,0.016982862,0.074467948,0.03664048,0.022958373,0.027846088,0.027157063,0.026937983
sherman3.mtx,5005,5005,20033,0.02476518,0.014794891,0.019774234,0.04023123,0.016528967,0.029833765,0.034896441,0.039798514
sherman4.mtx,1104,1104,3786,0.020691069,0.015572269,0.018152788,0.036484182,0.015114828,0.025619164,0.029020612,0.031817265
sherman5.mtx,3312,3312,20793,0.030433383,0.016322477,0.031321622,0.040057332,0.017339674,0.02986275,0.032131549,0.036312039
shermanACa.mtx,3432,3432,25220,0.271191544,0.241940513,0.717945798,0.039771401,0.208226688,0.092317379,0.045213865,0.037276674
shermanACb.mtx,18510,18510,145149,1.031565482,0.988598517,2.918829243,0.05013043,0.817248194,0.098380189,0.050997649,0.042947392
shermanACd.mtx,6136,6136,53329,0.365402272,0.323323633,1.460168389,0.041768109,0.413226919,0.094719296,0.047087712,0.038965627
ship_001.mtx,34920,34920,4644230,0.238761553,0.095031578,0.793359141,0.178197048,0.095760353,0.138916241,0.114902674,0.108548047
ship_003.mtx,121728,121728,8086034,0.213836343,0.181794549,1.590605513,0.310830596,0.141177024,0.17205872,0.162691535,0.163614475
shipsec1.mtx,140874,140874,7813404,0.229286195,0.18970856,1.612412936,0.314651778,0.135357905,0.160560061,0.156967794,0.161242976
shipsec5.mtx,179860,179860,10113096,0.247200121,0.239615879,2.057873035,0.391350739,0.170602675,0.199631923,0.193648412,0.198841707
shipsec8.mtx,114919,114919,6653399,0.149179571,0.161631337,1.314067231,0.267229667,0.118651036,0.144540987,0.13916,0.1408764
shl_0.mtx,663,663,1687,0.087556767,0.077231213,0.128813042,0.030129573,0.046792872,0.050744473,0.034017926,0.032902949
shl_200.mtx,663,663,1726,0.089525143,0.07957951,0.133648225,0.029985841,0.047992437,0.051713806,0.033912625,0.033261069
shl_400.mtx,663,663,1712,0.087772366,0.07789785,0.129790379,0.030437179,0.046874572,0.051054947,0.033711073,0.033004636
shock-9.mtx,36476,36476,142580,0.022264366,0.017762013,0.021862976,0.044696541,0.019936075,0.034205972,0.037749592,0.040783677
shuttle_eddy.mtx,10429,10429,103599,0.034240082,0.017029216,0.042042182,0.040789858,0.021087662,0.03265181,0.033025128,0.034047684
shyy161.mtx,76480,76480,329762,0.026573247,0.02352193,0.028304857,0.051136083,0.025967141,0.040824601,0.046708846,0.053169728
shyy41.mtx,4720,4720,20042,0.023217639,0.014677848,0.020013591,0.040728777,0.01629955,0.029387485,0.033056543,0.036550515
Si10H16.mtx,17077,17077,875923,0.123533963,0.038099913,0.400309765,0.063618069,0.044326215,0.068340871,0.05083144,0.048306663
Si2.mtx,769,769,17801,0.048037392,0.016647487,0.081626196,0.036062263,0.025324758,0.028361461,0.026582404,0.026173111
Si34H36.mtx,97569,97569,5156379,0.16928812,0.133851809,1.0104621,0.216976571,0.114735559,0.161491158,0.120964228,0.122859381
Si41Ge41H72.mtx,185639,185639,15011265,0.499590735,0.326685048,2.619055117,0.518708464,0.291113559,0.477576651,0.29647539,0.291506076
Si5H12.mtx,19896,19896,738598,0.105591391,0.034778129,0.333733067,0.062382344,0.038310534,0.056804951,0.045559152,0.045760355
Si87H76.mtx,240369,240369,10661631,0.308854202,0.284432823,2.018500151,0.41003007,0.193880824,0.228523123,0.213633368,0.22253342
Sieber.mtx,2290,2290,14873,0.284898811,0.268175261,0.694286248,0.038764125,0.332387252,0.092659739,0.044926613,0.036922199
SiH4.mtx,5041,5041,171903,0.091411266,0.020610719,0.243563186,0.040663751,0.028218677,0.043921203,0.035493773,0.033796582
SiNa.mtx,5743,5743,198787,0.09321028,0.022053104,0.241404415,0.041085671,0.029417577,0.046835571,0.035998065,0.03430644
sinc12.mtx,7500,7500,294986,0.081979667,0.020892083,0.209045732,0.043453945,0.025326764,0.038213042,0.036084137,0.037153679
sinc15.mtx,11532,11532,568526,0.086988866,0.025985437,0.271669554,0.058760157,0.029926817,0.044207703,0.041314689,0.04228429
sinc18.mtx,16428,16428,973826,0.10067679,0.036750853,0.328510052,0.065095182,0.035631971,0.052026999,0.048975803,0.04985176
SiO2.mtx,155331,155331,11283503,0.404595923,0.26540745,3.088568972,0.435729997,0.412702009,0.539309722,0.256381928,0.237041366
SiO.mtx,33401,33401,1317655,0.113159095,0.052711487,0.486147622,0.081825631,0.069025166,0.082884755,0.058925834,0.056533345
sit100.mtx,10262,10262,61046,0.026274211,0.015914211,0.022664486,0.041117153,0.016946873,0.032037097,0.034071191,0.035899624
skirt.mtx,12598,12598,196520,0.042228338,0.019783767,0.062325135,0.042514936,0.023104737,0.034300653,0.034424337,0.03528793
slptsk.mtx,2861,3347,72465,0.058280889,0.017289216,0.081959472,0.039703314,0.025848596,0.033020618,0.031740206,0.031563707
sls.mtx,1748122,62729,6804304,0.218908577,0.219140229,0.294891523,0.482829179,0.2585527,0.2261848,0.272700851,0.362515582
SmaGri.mtx,1059,1059,4919,0.053794544,0.038951424,0.096323493,0.035705212,0.042906737,0.039150453,0.030756341,0.035483324
small.mtx,677,1400,3207,0.026050509,0.015817665,0.022656385,0.032420301,0.015996528,0.025929819,0.027543264,0.029574231
SmallW.mtx,396,396,994,0.04790246,0.038138357,0.057059212,0.029196651,0.0253811,0.032732901,0.030411504,0.032548012
smallworld.mtx,100000,100000,999996,0.048893421,0.046520798,0.127886023,0.087822536,0.038210178,0.056271477,0.059780621,0.06359635
sme3Da.mtx,12504,12504,874887,0.15525748,0.042623595,0.485806645,0.070360338,0.064134169,0.069995686,0.058931026,0.058212441
sme3Db.mtx,29067,29067,2081063,0.164974232,0.091928313,0.683873062,0.1387658,0.119913922,0.114878137,0.110970446,0.110508583
sme3Dc.mtx,42930,42930,3148656,0.205401609,0.137865453,0.921150795,0.193292977,0.161303598,0.16032486,0.157252322,0.157075383
smt.mtx,25710,25710,3753184,0.222060371,0.078123619,0.664986947,0.151157285,0.081850909,0.120571418,0.099021633,0.093471605
soc-Epinions1.mtx,75888,75888,508837,0.276825971,0.263656428,1.02008037,0.071159779,0.34254484,0.111876099,0.069973874,0.090270047
soc-LiveJournal1.mtx,4847571,4847571,68993773,4.46659469,4.055142991,17.85003633,4.17548149,4.989660382,3.198967048,3.209230701,3.305093455
soc-sign-epinions.mtx,131828,131828,841372,0.321640198,0.298633566,1.015448878,0.096081582,0.375472117,0.137345353,0.089850132,0.100356292
soc-sign-Slashdot081106.mtx,77357,77357,516575,0.119725152,0.089787803,0.316827281,0.075837431,0.117735222,0.075561701,0.066486773,0.077144385
soc-sign-Slashdot090216.mtx,81871,81871,545671,0.126404038,0.095318224,0.320481858,0.077267986,0.132107559,0.075754565,0.067253766,0.07775739
soc-sign-Slashdot090221.mtx,82144,82144,549202,0.1230344,0.093240037,0.32365791,0.077340973,0.131766789,0.077068516,0.068253259,0.078982868
soc-Slashdot0811.mtx,77360,77360,905468,0.218431124,0.208622845,1.062000502,0.088821914,0.422348457,0.111300976,0.078341073,0.082184364
soc-Slashdot0902.mtx,82168,82168,948464,0.232565536,0.213175008,1.058739087,0.091831472,0.461286457,0.111656419,0.082705631,0.087253612
south31.mtx,18425,36321,112398,0.043142338,0.034832344,0.070818641,0.042838293,0.030876145,0.042375985,0.038082673,0.044733751
spaceShuttleEntry_1.mtx,560,560,6891,0.053556856,0.041380801,0.165517738,0.034703564,0.055035101,0.052186952,0.032227289,0.029844929
spaceShuttleEntry_2.mtx,1428,1428,24073,0.098578024,0.06864937,0.410879175,0.036065365,0.116719839,0.074509689,0.038534248,0.032209185
spaceShuttleEntry_3.mtx,1834,1834,28757,0.136795763,0.111882099,0.499947844,0.036414495,0.147476333,0.089207718,0.042084328,0.033972471
spaceShuttleEntry_4.mtx,2450,2450,39669,0.138302156,0.109238259,0.659336824,0.039674158,0.190053899,0.093619241,0.04568043,0.037724599
